
# time  N22        N23        
    0.        629.4861n  629.4852n 
   43.23000p  700.0003m   -6.6183u 
   43.24000p  700.0003m   -6.6055u 
   43.25000p  700.0003m   -6.5926u 
   43.26000p  700.0003m   -6.5797u 
   43.27000p  700.0003m   -6.5669u 
   43.28000p  700.0003m   -6.5540u 
   43.29000p  700.0003m   -6.5411u 
   43.30000p  700.0003m   -6.5283u 
   43.31000p  700.0003m   -6.5154u 
   43.32000p  700.0003m   -6.5025u 
   43.33000p  700.0003m   -6.4897u 
   43.34000p  700.0003m   -6.4768u 
   43.35000p  700.0003m   -6.4639u 
   43.36000p  700.0003m   -6.4511u 
   43.37000p  700.0003m   -6.4382u 
   43.38000p  700.0003m   -6.4253u 
   43.39000p  700.0003m   -6.4125u 
   43.40000p  700.0003m   -6.3996u 
   43.41000p  700.0003m   -6.3867u 
   43.42000p  700.0003m   -6.3739u 
   43.43000p  700.0003m   -6.3610u 
   43.44000p  700.0003m   -6.3481u 
   43.45000p  700.0003m   -6.3353u 
   43.46000p  700.0003m   -6.3224u 
   43.47000p  700.0003m   -6.3095u 
   43.48000p  700.0003m   -6.2967u 
   43.49000p  700.0003m   -6.2838u 
   43.50000p  700.0003m   -6.2709u 
   43.51000p  700.0003m   -6.2581u 
   43.52000p  700.0003m   -6.2452u 
   43.53000p  700.0003m   -6.2323u 
   43.54000p  700.0003m   -6.2195u 
   43.55000p  700.0003m   -6.2066u 
   43.56000p  700.0003m   -6.1937u 
   43.57000p  700.0003m   -6.1809u 
   43.58000p  700.0003m   -6.1680u 
   43.59000p  700.0003m   -6.1551u 
   43.60000p  700.0003m   -6.1423u 
   43.61000p  700.0003m   -6.1294u 
   43.62000p  700.0003m   -6.1165u 
   43.63000p  700.0003m   -6.1037u 
   43.64000p  700.0003m   -6.0908u 
   43.65000p  700.0003m   -6.0779u 
   43.66000p  700.0003m   -6.0651u 
   43.67000p  700.0003m   -6.0522u 
   43.68000p  700.0003m   -6.0393u 
   43.69000p  700.0003m   -6.0265u 
   43.70000p  700.0003m   -6.0136u 
   43.71000p  700.0003m   -6.0007u 
   43.72000p  700.0003m   -5.9879u 
   43.73000p  700.0003m   -5.9750u 
   43.74000p  700.0003m   -5.9621u 
   43.75000p  700.0003m   -5.9492u 
   43.76000p  700.0003m   -5.9364u 
   43.77000p  700.0003m   -5.9235u 
   43.78000p  700.0003m   -5.9106u 
   43.79000p  700.0003m   -5.8978u 
   43.80000p  700.0003m   -5.8849u 
   43.81000p  700.0003m   -5.8720u 
   43.82000p  700.0003m   -5.8592u 
   43.83000p  700.0003m   -5.8463u 
   43.84000p  700.0003m   -5.8334u 
   43.85000p  700.0003m   -5.8206u 
   43.86000p  700.0003m   -5.8077u 
   43.87000p  700.0003m   -5.7948u 
   43.88000p  700.0003m   -5.7820u 
   43.89000p  700.0003m   -5.7691u 
   43.90000p  700.0003m   -5.7562u 
   43.91000p  700.0003m   -5.7434u 
   43.92000p  700.0003m   -5.7305u 
   43.93000p  700.0003m   -5.7176u 
   43.94000p  700.0003m   -5.7048u 
   43.95000p  700.0003m   -5.6919u 
   43.96000p  700.0003m   -5.6790u 
   43.97000p  700.0003m   -5.6662u 
   43.98000p  700.0003m   -5.6533u 
   43.99000p  700.0003m   -5.6404u 
   44.00000p  700.0003m   -5.6276u 
   44.01000p  700.0003m   -5.6147u 
   44.02000p  700.0003m   -5.6018u 
   44.03000p  700.0003m   -5.5890u 
   44.04000p  700.0003m   -5.5761u 
   44.05000p  700.0003m   -5.5632u 
   44.06000p  700.0003m   -5.5504u 
   44.07000p  700.0003m   -5.5375u 
   44.08000p  700.0003m   -5.5246u 
   44.09000p  700.0003m   -5.5118u 
   44.10000p  700.0003m   -5.4989u 
   44.11000p  700.0003m   -5.4860u 
   44.12000p  700.0003m   -5.4732u 
   44.13000p  700.0003m   -5.4603u 
   44.14000p  700.0003m   -5.4474u 
   44.15000p  700.0003m   -5.4346u 
   44.16000p  700.0003m   -5.4217u 
   44.17000p  700.0003m   -5.4088u 
   44.18000p  700.0002m   -5.3960u 
   44.19000p  700.0002m   -5.3831u 
   44.20000p  700.0002m   -5.3702u 
   44.21000p  700.0002m   -5.3574u 
   44.22000p  700.0002m   -5.3445u 
   44.23000p  700.0002m   -5.3316u 
   44.24000p  700.0002m   -5.3188u 
   44.25000p  700.0002m   -5.3059u 
   44.26000p  700.0002m   -5.2930u 
   44.27000p  700.0002m   -5.2802u 
   44.28000p  700.0002m   -5.2673u 
   44.29000p  700.0002m   -5.2544u 
   44.30000p  700.0002m   -5.2416u 
   44.31000p  700.0002m   -5.2287u 
   44.32000p  700.0002m   -5.2158u 
   44.33000p  700.0002m   -5.2030u 
   44.34000p  700.0002m   -5.1901u 
   44.35000p  700.0002m   -5.1772u 
   44.36000p  700.0002m   -5.1644u 
   44.37000p  700.0002m   -5.1515u 
   44.38000p  700.0002m   -5.1386u 
   44.39000p  700.0002m   -5.1258u 
   44.40000p  700.0002m   -5.1129u 
   44.41000p  700.0002m   -5.1000u 
   44.42000p  700.0002m   -5.0872u 
   44.43000p  700.0002m   -5.0743u 
   44.44000p  700.0002m   -5.0614u 
   44.45000p  700.0002m   -5.0486u 
   44.46000p  700.0002m   -5.0357u 
   44.47000p  700.0002m   -5.0228u 
   44.48000p  700.0002m   -5.0100u 
   44.49000p  700.0002m   -4.9971u 
   44.50000p  700.0002m   -4.9842u 
   44.51000p  700.0002m   -4.9714u 
   44.52000p  700.0002m   -4.9585u 
   44.53000p  700.0002m   -4.9456u 
   44.54000p  700.0002m   -4.9328u 
   44.55000p  700.0002m   -4.9199u 
   44.56000p  700.0002m   -4.9070u 
   44.57000p  700.0002m   -4.8942u 
   44.58000p  700.0002m   -4.8813u 
   44.59000p  700.0002m   -4.8684u 
   44.60000p  700.0002m   -4.8556u 
   44.61000p  700.0002m   -4.8427u 
   44.62000p  700.0002m   -4.8298u 
   44.63000p  700.0002m   -4.8170u 
   44.64000p  700.0002m   -4.8041u 
   44.65000p  700.0002m   -4.7912u 
   44.66000p  700.0002m   -4.7784u 
   44.67000p  700.0002m   -4.7655u 
   44.68000p  700.0002m   -4.7526u 
   44.69000p  700.0002m   -4.7397u 
   44.70000p  700.0002m   -4.7269u 
   44.71000p  700.0002m   -4.7140u 
   44.72000p  700.0002m   -4.7011u 
   44.73000p  700.0002m   -4.6883u 
   44.74000p  700.0002m   -4.6754u 
   44.75000p  700.0002m   -4.6625u 
   44.76000p  700.0002m   -4.6497u 
   44.77000p  700.0002m   -4.6368u 
   44.78000p  700.0002m   -4.6239u 
   44.79000p  700.0002m   -4.6111u 
   44.80000p  700.0002m   -4.5982u 
   44.81000p  700.0002m   -4.5853u 
   44.82000p  700.0002m   -4.5725u 
   44.83000p  700.0002m   -4.5596u 
   44.84000p  700.0002m   -4.5467u 
   44.85000p  700.0002m   -4.5339u 
   44.86000p  700.0002m   -4.5210u 
   44.87000p  700.0002m   -4.5081u 
   44.88000p  700.0002m   -4.4953u 
   44.89000p  700.0002m   -4.4824u 
   44.90000p  700.0002m   -4.4695u 
   44.91000p  700.0002m   -4.4567u 
   44.92000p  700.0002m   -4.4438u 
   44.93000p  700.0002m   -4.4309u 
   44.94000p  700.0002m   -4.4181u 
   44.95000p  700.0002m   -4.4052u 
   44.96000p  700.0002m   -4.3923u 
   44.97000p  700.0002m   -4.3795u 
   44.98000p  700.0002m   -4.3666u 
   44.99000p  700.0002m   -4.3537u 
   45.00000p  700.0002m   -4.3409u 
   45.01000p  700.0002m   -4.3280u 
   45.02000p  700.0002m   -4.3151u 
   45.03000p  700.0002m   -4.3023u 
   45.04000p  700.0002m   -4.2894u 
   45.05000p  700.0002m   -4.2765u 
   45.06000p  700.0002m   -4.2637u 
   45.07000p  700.0002m   -4.2508u 
   45.08000p  700.0002m   -4.2379u 
   45.09000p  700.0002m   -4.2251u 
   45.10000p  700.0002m   -4.2122u 
   45.11000p  700.0002m   -4.1993u 
   45.12000p  700.0002m   -4.1865u 
   45.13000p  700.0002m   -4.1736u 
   45.14000p  700.0002m   -4.1607u 
   45.15000p  700.0002m   -4.1479u 
   45.16000p  700.0002m   -4.1350u 
   45.17000p  700.0002m   -4.1221u 
   45.18000p  700.0002m   -4.1093u 
   45.19000p  700.0002m   -4.0964u 
   45.20000p  700.0002m   -4.0835u 
   45.21000p  700.0002m   -4.0707u 
   45.22000p  700.0002m   -4.0578u 
   45.23000p  700.0002m   -4.0449u 
   45.24000p  700.0002m   -4.0321u 
   45.25000p  700.0002m   -4.0192u 
   45.26000p  700.0002m   -4.0063u 
   45.27000p  700.0002m   -3.9935u 
   45.28000p  700.0002m   -3.9806u 
   45.29000p  700.0001m   -3.9677u 
   45.30000p  700.0001m   -3.9549u 
   45.31000p  700.0001m   -3.9420u 
   45.32000p  700.0001m   -3.9291u 
   45.33000p  700.0001m   -3.9163u 
   45.34000p  700.0001m   -3.9034u 
   45.35000p  700.0001m   -3.8905u 
   45.36000p  700.0001m   -3.8777u 
   45.37000p  700.0001m   -3.8648u 
   45.38000p  700.0001m   -3.8519u 
   45.39000p  700.0001m   -3.8391u 
   45.40000p  700.0001m   -3.8262u 
   45.41000p  700.0001m   -3.8133u 
   45.42000p  700.0001m   -3.8005u 
   45.43000p  700.0001m   -3.7876u 
   45.44000p  700.0001m   -3.7747u 
   45.45000p  700.0001m   -3.7619u 
   45.46000p  700.0001m   -3.7490u 
   45.47000p  700.0001m   -3.7361u 
   45.48000p  700.0001m   -3.7233u 
   45.49000p  700.0001m   -3.7104u 
   45.50000p  700.0001m   -3.6975u 
   45.51000p  700.0001m   -3.6847u 
   45.52000p  700.0001m   -3.6718u 
   45.53000p  700.0001m   -3.6589u 
   45.54000p  700.0001m   -3.6461u 
   45.55000p  700.0001m   -3.6332u 
   45.56000p  700.0001m   -3.6203u 
   45.57000p  700.0001m   -3.6075u 
   45.58000p  700.0001m   -3.5946u 
   45.59000p  700.0001m   -3.5817u 
   45.60000p  700.0001m   -3.5689u 
   45.61000p  700.0001m   -3.5560u 
   45.62000p  700.0001m   -3.5431u 
   45.63000p  700.0001m   -3.5303u 
   45.64000p  700.0001m   -3.5174u 
   45.65000p  700.0001m   -3.5045u 
   45.66000p  700.0001m   -3.4916u 
   45.67000p  700.0001m   -3.4788u 
   45.68000p  700.0001m   -3.4659u 
   45.69000p  700.0001m   -3.4530u 
   45.70000p  700.0001m   -3.4402u 
   45.71000p  700.0001m   -3.4273u 
   45.72000p  700.0001m   -3.4144u 
   45.73000p  700.0001m   -3.4016u 
   45.74000p  700.0001m   -3.3887u 
   45.75000p  700.0001m   -3.3758u 
   45.76000p  700.0001m   -3.3630u 
   45.77000p  700.0001m   -3.3501u 
   45.78000p  700.0001m   -3.3372u 
   45.79000p  700.0001m   -3.3244u 
   45.80000p  700.0001m   -3.3115u 
   45.81000p  700.0001m   -3.2986u 
   45.82000p  700.0001m   -3.2858u 
   45.83000p  700.0001m   -3.2729u 
   45.84000p  700.0001m   -3.2600u 
   45.85000p  700.0001m   -3.2472u 
   45.86000p  700.0001m   -3.2343u 
   45.87000p  700.0001m   -3.2214u 
   45.88000p  700.0001m   -3.2086u 
   45.89000p  700.0001m   -3.1957u 
   45.90000p  700.0001m   -3.1828u 
   45.91000p  700.0001m   -3.1700u 
   45.92000p  700.0001m   -3.1571u 
   45.93000p  700.0001m   -3.1442u 
   45.94000p  700.0001m   -3.1314u 
   45.95000p  700.0001m   -3.1185u 
   45.96000p  700.0001m   -3.1056u 
   45.97000p  700.0001m   -3.0928u 
   45.98000p  700.0001m   -3.0799u 
   45.99000p  700.0001m   -3.0670u 
   46.00000p  700.0001m   -3.0542u 
   46.01000p  700.0001m   -3.0413u 
   46.02000p  700.0001m   -3.0284u 
   46.03000p  700.0001m   -3.0156u 
   46.04000p  700.0001m   -3.0027u 
   46.05000p  700.0001m   -2.9898u 
   46.06000p  700.0001m   -2.9770u 
   46.07000p  700.0001m   -2.9641u 
   46.08000p  700.0001m   -2.9512u 
   46.09000p  700.0001m   -2.9384u 
   46.10000p  700.0001m   -2.9255u 
   46.11000p  700.0001m   -2.9126u 
   46.12000p  700.0001m   -2.8998u 
   46.13000p  700.0001m   -2.8869u 
   46.14000p  700.0001m   -2.8740u 
   46.15000p  700.0001m   -2.8612u 
   46.16000p  700.0001m   -2.8483u 
   46.17000p  700.0001m   -2.8354u 
   46.18000p  700.0001m   -2.8226u 
   46.19000p  700.0001m   -2.8097u 
   46.20000p  700.0001m   -2.7968u 
   46.21000p  700.0001m   -2.7840u 
   46.22000p  700.0001m   -2.7711u 
   46.23000p  700.0001m   -2.7582u 
   46.24000p  700.0001m   -2.7454u 
   46.25000p  700.0001m   -2.7325u 
   46.26000p  700.0001m   -2.7196u 
   46.27000p  700.0001m   -2.7068u 
   46.28000p  700.0001m   -2.6939u 
   46.29000p  700.0001m   -2.6810u 
   46.30000p  700.0001m   -2.6682u 
   46.31000p  700.0001m   -2.6553u 
   46.32000p  700.0001m   -2.6424u 
   46.33000p  700.0001m   -2.6296u 
   46.34000p  700.0001m   -2.6167u 
   46.35000p  700.0001m   -2.6038u 
   46.36000p  700.0001m   -2.5910u 
   46.37000p  700.0001m   -2.5781u 
   46.38000p  700.0001m   -2.5652u 
   46.39000p  700.0000m   -2.5524u 
   46.40000p  700.0000m   -2.5395u 
   46.41000p  700.0000m   -2.5266u 
   46.42000p  700.0000m   -2.5138u 
   46.43000p  700.0000m   -2.5009u 
   46.44000p  700.0000m   -2.4880u 
   46.45000p  700.0000m   -2.4752u 
   46.46000p  700.0000m   -2.4623u 
   46.47000p  700.0000m   -2.4494u 
   46.48000p  700.0000m   -2.4366u 
   46.49000p  700.0000m   -2.4237u 
   46.50000p  700.0000m   -2.4108u 
   46.51000p  700.0000m   -2.3980u 
   46.52000p  700.0000m   -2.3851u 
   46.53000p  700.0000m   -2.3722u 
   46.54000p  700.0000m   -2.3594u 
   46.55000p  700.0000m   -2.3465u 
   46.56000p  700.0000m   -2.3336u 
   46.57000p  700.0000m   -2.3208u 
   46.58000p  700.0000m   -2.3079u 
   46.59000p  700.0000m   -2.2950u 
   46.60000p  700.0000m   -2.2822u 
   46.61000p  700.0000m   -2.2693u 
   46.62000p  700.0000m   -2.2564u 
   46.63000p  700.0000m   -2.2435u 
   46.64000p  700.0000m   -2.2307u 
   46.65000p  700.0000m   -2.2178u 
   46.66000p  700.0000m   -2.2049u 
   46.67000p  700.0000m   -2.1921u 
   46.68000p  700.0000m   -2.1792u 
   46.69000p  700.0000m   -2.1663u 
   46.70000p  700.0000m   -2.1535u 
   46.71000p  700.0000m   -2.1406u 
   46.72000p  700.0000m   -2.1277u 
   46.73000p  700.0000m   -2.1149u 
   46.74000p  700.0000m   -2.1020u 
   46.75000p  700.0000m   -2.0891u 
   46.76000p  700.0000m   -2.0763u 
   46.77000p  700.0000m   -2.0634u 
   46.78000p  700.0000m   -2.0505u 
   46.79000p  700.0000m   -2.0377u 
   46.80000p  700.0000m   -2.0248u 
   46.81000p  700.0000m   -2.0119u 
   46.82000p  700.0000m   -1.9991u 
   46.83000p  700.0000m   -1.9862u 
   46.84000p  700.0000m   -1.9733u 
   46.85000p  700.0000m   -1.9605u 
   46.86000p  700.0000m   -1.9476u 
   46.87000p  700.0000m   -1.9347u 
   46.88000p  700.0000m   -1.9219u 
   46.89000p  700.0000m   -1.9090u 
   46.90000p  700.0000m   -1.8961u 
   46.91000p  700.0000m   -1.8833u 
   46.92000p  700.0000m   -1.8704u 
   46.93000p  700.0000m   -1.8575u 
   46.94000p  700.0000m   -1.8447u 
   46.95000p  700.0000m   -1.8318u 
   46.96000p  700.0000m   -1.8189u 
   46.97000p  700.0000m   -1.8061u 
   46.98000p  700.0000m   -1.7932u 
   46.99000p  700.0000m   -1.7803u 
   47.00000p  700.0000m   -1.7675u 
   47.01000p  700.0000m   -1.7546u 
   47.02000p  700.0000m   -1.7417u 
   47.03000p  700.0000m   -1.7289u 
   47.04000p  700.0000m   -1.7160u 
   47.05000p  700.0000m   -1.7031u 
   47.06000p  700.0000m   -1.6903u 
   47.07000p  700.0000m   -1.6774u 
   47.08000p  700.0000m   -1.6645u 
   47.09000p  700.0000m   -1.6517u 
   47.10000p  700.0000m   -1.6388u 
   47.11000p  700.0000m   -1.6259u 
   47.12000p  700.0000m   -1.6131u 
   47.13000p  700.0000m   -1.6002u 
   47.14000p  700.0000m   -1.5873u 
   47.15000p  700.0000m   -1.5745u 
   47.16000p  700.0000m   -1.5616u 
   47.17000p  700.0000m   -1.5487u 
   47.18000p  700.0000m   -1.5359u 
   47.19000p  700.0000m   -1.5230u 
   47.20000p  700.0000m   -1.5101u 
   47.21000p  700.0000m   -1.4973u 
   47.22000p  700.0000m   -1.4844u 
   47.23000p  700.0000m   -1.4715u 
   47.24000p  700.0000m   -1.4587u 
   47.25000p  700.0000m   -1.4458u 
   47.26000p  700.0000m   -1.4329u 
   47.27000p  700.0000m   -1.4201u 
   47.28000p  700.0000m   -1.4072u 
   47.29000p  700.0000m   -1.3943u 
   47.30000p  700.0000m   -1.3815u 
   47.31000p  700.0000m   -1.3686u 
   47.32000p  700.0000m   -1.3557u 
   47.33000p  700.0000m   -1.3429u 
   47.34000p  700.0000m   -1.3300u 
   47.35000p  700.0000m   -1.3171u 
   47.36000p  700.0000m   -1.3043u 
   47.37000p  700.0000m   -1.2914u 
   47.38000p  700.0000m   -1.2785u 
   47.39000p  700.0000m   -1.2657u 
   47.40000p  700.0000m   -1.2528u 
   47.41000p  700.0000m   -1.2399u 
   47.42000p  700.0000m   -1.2271u 
   47.43000p  700.0000m   -1.2142u 
   47.44000p  700.0000m   -1.2013u 
   47.45000p  700.0000m   -1.1885u 
   47.46000p  700.0000m   -1.1756u 
   47.47000p  700.0000m   -1.1627u 
   47.48000p  700.0000m   -1.1499u 
   47.49000p  700.0000m   -1.1370u 
   47.50000p  699.9999m   -1.1241u 
   47.51000p  699.9999m   -1.1113u 
   47.52000p  699.9999m   -1.0984u 
   47.53000p  699.9999m   -1.0855u 
   47.54000p  699.9999m   -1.0727u 
   47.55000p  699.9999m   -1.0598u 
   47.56000p  699.9999m   -1.0469u 
   47.57000p  699.9999m   -1.0341u 
   47.58000p  699.9999m   -1.0212u 
   47.59000p  699.9999m   -1.0083u 
   47.60000p  699.9999m -995.4490n 
   47.61000p  699.9999m -982.5820n 
   47.62000p  699.9999m -969.7150n 
   47.63000p  699.9999m -956.8480n 
   47.64000p  699.9999m -943.9810n 
   47.65000p  699.9999m -931.1140n 
   47.66000p  699.9999m -918.2469n 
   47.67000p  699.9999m -905.3799n 
   47.68000p  699.9999m -892.5129n 
   47.69000p  699.9999m -879.6459n 
   47.70000p  699.9999m -866.7789n 
   47.71000p  699.9999m -853.9119n 
   47.72000p  699.9999m -841.0449n 
   47.73000p  699.9999m -828.1779n 
   47.74000p  699.9999m -815.3108n 
   47.75000p  699.9999m -802.4438n 
   47.76000p  699.9999m -789.5768n 
   47.77000p  699.9999m -776.7098n 
   47.78000p  699.9999m -763.8428n 
   47.79000p  699.9999m -750.9758n 
   47.80000p  699.9999m -738.1088n 
   47.81000p  699.9999m -725.2417n 
   47.82000p  699.9999m -712.3747n 
   47.83000p  699.9999m -699.5077n 
   47.84000p  699.9999m -686.6407n 
   47.85000p  699.9999m -673.7737n 
   47.86000p  699.9999m -660.9067n 
   47.87000p  699.9999m -648.0397n 
   47.88000p  699.9999m -635.1727n 
   47.89000p  699.9999m -622.3056n 
   47.90000p  699.9999m -609.4386n 
   47.91000p  699.9999m -596.5716n 
   47.92000p  699.9999m -583.7046n 
   47.93000p  699.9999m -570.8376n 
   47.94000p  699.9999m -557.9706n 
   47.95000p  699.9999m -545.1036n 
   47.96000p  699.9999m -532.2365n 
   47.97000p  699.9999m -519.3695n 
   47.98000p  699.9999m -506.5025n 
   47.99000p  699.9999m -493.6355n 
   48.00000p  699.9999m -480.7685n 
   48.01000p  699.9999m -467.9015n 
   48.02000p  699.9999m -455.0345n 
   48.03000p  699.9999m -442.1675n 
   48.04000p  699.9999m -429.3004n 
   48.05000p  699.9999m -416.4334n 
   48.06000p  699.9999m -403.5664n 
   48.07000p  699.9999m -390.6994n 
   48.08000p  699.9999m -377.8324n 
   48.09000p  699.9999m -364.9654n 
   48.10000p  699.9999m -352.0984n 
   48.11000p  699.9999m -339.2313n 
   48.12000p  699.9999m -326.3643n 
   48.13000p  699.9999m -313.4973n 
   48.14000p  699.9999m -300.6303n 
   48.15000p  699.9999m -287.7633n 
   48.16000p  699.9999m -274.8963n 
   48.17000p  699.9999m -262.0293n 
   48.18000p  699.9999m -249.1623n 
   48.19000p  699.9999m -236.2952n 
   48.20000p  699.9999m -223.4282n 
   48.21000p  699.9999m -210.5612n 
   48.22000p  699.9999m -197.6942n 
   48.23000p  699.9999m -184.8272n 
   48.24000p  699.9999m -171.9602n 
   48.25000p  699.9999m -159.0932n 
   48.26000p  699.9999m -146.2262n 
   48.27000p  699.9999m -133.3591n 
   48.28000p  699.9999m -120.4921n 
   48.29000p  699.9999m -107.6251n 
   48.30000p  699.9999m  -94.7581n 
   48.31000p  699.9999m  -81.8911n 
   48.32000p  699.9999m  -69.0241n 
   48.33000p  699.9999m  -56.1571n 
   48.34000p  699.9999m  -43.2900n 
   48.35000p  699.9999m  -30.4230n 
   48.36000p  699.9999m  -17.5560n 
   48.37000p  699.9999m   -4.6890n 
   48.38000p  699.9999m    8.1780n 
   48.39000p  699.9999m   21.0450n 
   48.40000p  699.9999m   33.9120n 
   48.41000p  699.9999m   46.7790n 
   48.42000p  699.9999m   59.6461n 
   48.43000p  699.9999m   72.5131n 
   48.44000p  699.9999m   85.3801n 
   48.45000p  699.9999m   98.2471n 
   48.46000p  699.9999m  111.1141n 
   48.47000p  699.9999m  123.9811n 
   48.48000p  699.9999m  136.8481n 
   48.49000p  699.9999m  149.7152n 
   48.50000p  699.9999m  162.5822n 
   48.51000p  699.9999m  175.4492n 
   48.52000p  699.9999m  188.3162n 
   48.53000p  699.9999m  201.1832n 
   48.54000p  699.9999m  214.0502n 
   48.55000p  699.9999m  226.9172n 
   48.56000p  699.9999m  239.7842n 
   48.57000p  699.9999m  252.6513n 
   48.58000p  699.9999m  265.5183n 
   48.59000p  699.9999m  278.3853n 
   48.60000p  699.9998m  291.2523n 
   48.61000p  699.9998m  304.1193n 
   48.62000p  699.9998m  316.9863n 
   48.63000p  699.9998m  329.8533n 
   48.64000p  699.9998m  342.7204n 
   48.65000p  699.9998m  355.5874n 
   48.66000p  699.9998m  368.4544n 
   48.67000p  699.9998m  381.3214n 
   48.68000p  699.9998m  394.1884n 
   48.69000p  699.9998m  407.0554n 
   48.70000p  699.9998m  419.9224n 
   48.71000p  699.9998m  432.7894n 
   48.72000p  699.9998m  445.6565n 
   48.73000p  699.9998m  458.5235n 
   48.74000p  699.9998m  471.3905n 
   48.75000p  699.9998m  484.2575n 
   48.76000p  699.9998m  497.1245n 
   48.77000p  699.9998m  509.9915n 
   48.78000p  699.9998m  522.8585n 
   48.79000p  699.9998m  535.7255n 
   48.80000p  699.9998m  548.5926n 
   48.81000p  699.9998m  561.4596n 
   48.82000p  699.9998m  574.3266n 
   48.83000p  699.9998m  587.1936n 
   48.84000p  699.9998m  600.0606n 
   48.85000p  699.9998m  612.9276n 
   48.86000p  699.9998m  625.7946n 
   48.87000p  699.9998m  638.6617n 
   48.88000p  699.9998m  651.5287n 
   48.89000p  699.9998m  664.3957n 
   48.90000p  699.9998m  677.2627n 
   48.91000p  699.9998m  690.1297n 
   48.92000p  699.9998m  702.9967n 
   48.93000p  699.9998m  715.8637n 
   48.94000p  699.9998m  728.7307n 
   48.95000p  699.9998m  741.5978n 
   48.96000p  699.9998m  754.4648n 
   48.97000p  699.9998m  767.3318n 
   48.98000p  699.9998m  780.1988n 
   48.99000p  699.9998m  793.0658n 
   49.00000p  699.9998m  805.9328n 
   49.01000p  699.9998m  818.7998n 
   49.02000p  699.9998m  831.6669n 
